State/Local,Condition,BR Key,Bridge Id,County,Municipality,Location/Structure Name,Feature Carried,Feature Intersected,Owner,Length (ft),Deck Area (sq ft),Number of Spans,Material,Structure Type,Year Built,Posting Status,Weight Limit Single,Weight Limit Combination,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Planning Partner,Average Daily Traffic
S,Fair,16857,26200400300944,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2004,BIG SANDY CREEK,STATE HIGHWAY AGENCY,47,1128,1,Masonry,Arch culvert,1948,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,5 - Fair,SPC,79
S,Fair,16861,26200700800000,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2007,STONY RUN,STATE HIGHWAY AGENCY,21,579.6,1,Concrete (cast in place),Slab (solid),1954,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,247
S,Fair,16862,26200800301205,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2008,MEADOW RUN,STATE HIGHWAY AGENCY,35,875,1,Steel,I beams,1946,POSTED FOR OTHER LOAD CAPACITY RESTRICTION,N/A,N/A,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,516
S,Fair,16863,26201000302600,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2010,DEER LAKE,STATE HIGHWAY AGENCY,43,1526.5,1,Prestressed precast concrete (P/S),Box beam - adj,1962,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,1381
S,Fair,16864,26201100200000,FAYETTE,Wharton Township,WHARTON TOWNSHIP,SR 2011,FEIK RUN,STATE HIGHWAY AGENCY,53,1325,1,Steel,I beams,1942,POSTED FOR LOAD,28,33,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,479
S,Fair,16867,26201102301176,FAYETTE,Stewart Township,STEWART TOWNSHIP,SR 2011,MEADOW RUN,STATE HIGHWAY AGENCY,72,1742.4,1,Steel,I beams,1940,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,675
S,Fair,16870,26201900600000,FAYETTE,Stewart Township,STEWART TOWNSHIP,SR 2019,JONATHAN RUN,STATE HIGHWAY AGENCY,29,725,1,Steel,I beams,1938,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,207
S,Fair,16871,26201900640000,FAYETTE,Stewart Township,STEWART TOWNSHIP,SR 2019,JONATHAN RUN,STATE HIGHWAY AGENCY,31,775,1,Steel,I beams,1938,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,207
S,Fair,16872,26201900700000,FAYETTE,Stewart Township,STEWART TOWNSHIP,SR 2019,JONATHAN RUN,STATE HIGHWAY AGENCY,28,700,1,Steel,I beams,1938,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,207
S,Fair,16874,26202101200000,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 2021,COOLSPRING RUN,STATE HIGHWAY AGENCY,16,528,1,Concrete (cast in place),Slab (solid),1940,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,5 - Fair,N - Not applicable.,SPC,557
S,Fair,16877,26202300101175,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 2023,BENNINGTONS SPRING RUN,STATE HIGHWAY AGENCY,22,748,1,Steel,I beams,1953,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,8 - Very Good,6 - Satisfactory,N - Not applicable.,SPC,2489
S,Fair,16878,26202300501040,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 2023,BRANCH OF SHUTES RUN,STATE HIGHWAY AGENCY,12,264,2,Concrete (precast),Pipe culvert,1943,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,6 - Satisfactory,SPC,2489
S,Fair,16880,26202700600629,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 2027,SHUTES RUN,STATE HIGHWAY AGENCY,34,1292,1,Concrete (cast in place),Arch culvert,1941,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,5 - Fair,SPC,7573
S,Fair,16882,26202700601604,FAYETTE,North Union Township,NORTH UNION TOWNSHIP,SR 2027,COVE RUN,STATE HIGHWAY AGENCY,36,1368,1,Concrete (cast in place),Arch culvert,1941,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,5 - Fair,SPC,7573
S,Fair,16883,26203100100000,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 2031,SR 0040,STATE HIGHWAY AGENCY,409,16769,4,Steel,I-welded beams,1971,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,6 - Satisfactory,N - Not applicable.,SPC,4475
S,Fair,16885,26203300100000,FAYETTE,Henry Clay Township,HENRY CLAY TOWNSHIP,SR 2033,FIKE RUN,STATE HIGHWAY AGENCY,43,688,1,Steel,I beams,1939,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,440
S,Fair,16886,26300200500673,FAYETTE,Springhill Township,SPRINGHILL TOWNSHIP,SR 3002,GRASSY RUN,STATE HIGHWAY AGENCY,21,493.5,1,Concrete (cast in place),Slab (solid),1926,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,1157
S,Fair,16887,26300300302160,FAYETTE,Springhill Township,SPRINGHILL TOWNSHIP,SR 3003,BRANCH OF GEORGE CREEK,STATE HIGHWAY AGENCY,12,300,1,Concrete (cast in place),Slab (solid),1934,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,135
S,Fair,16891,26300400800000,FAYETTE,Springhill Township,SPRINGHILL TOWNSHIP,SR 3004,BRANCH OF RUBLES RUN,STATE HIGHWAY AGENCY,11,330,1,Steel,Pipe-arch culvert,1970,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,5 - Fair,SPC,282
S,Fair,16892,26300500100395,FAYETTE,Springhill Township,SPRINGHILL TOWNSHIP,SR 3005,GRASSY RUN,STATE HIGHWAY AGENCY,22,391.6,1,Concrete encased steel,I beams,1922,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,5 - Fair,N - Not applicable.,SPC,225
S,Fair,16893,26300500803043,FAYETTE,Georges Township,GEORGES TOWNSHIP,SR 3005,BRANCH OF MOUNTAIN CREEK,STATE HIGHWAY AGENCY,12,240,1,Concrete encased steel,I beams,1920,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,5 - Fair,5 - Fair,N - Not applicable.,SPC,226
S,Fair,16903,26300903100634,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 3009,SR 0040,STATE HIGHWAY AGENCY,304,23712,4,Prestressed precast concrete (P/S),I beams,1972,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,9561
S,Fair,16904,26300903101015,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 3009,BRANCH OF COAL LICK RUN,STATE HIGHWAY AGENCY,12,1992,1,Steel,Pipe culvert,1972,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,5 - Fair,SPC,9561
S,Fair,16905,26301000701893,FAYETTE,Nicholson Township,NICHOLSON TOWNSHIP,SR 3010,JACOBS CREEK,STATE HIGHWAY AGENCY,17,680,1,Concrete (cast in place),Slab (solid),1955,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,1200
S,Fair,16906,26301001101419,FAYETTE,Nicholson Township,NICHOLSON TOWNSHIP,SR 3010,CROZIERS RUN,STATE HIGHWAY AGENCY,27,1120.5,1,Concrete (cast in place),Slab (solid),1960,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,1216
S,Fair,16909,26301100400411,FAYETTE,Nicholson Township,NICHOLSON TOWNSHIP,SR 3011,JACOBS CREEK,STATE HIGHWAY AGENCY,29,812,1,Steel,I beams,1940,POSTED FOR LOAD,32,40,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,184
S,Fair,16911,26301200100264,FAYETTE,German Township,GERMAN TOWNSHIP,SR 3012,BRANCH OF BROWNS RUN,STATE HIGHWAY AGENCY,16,544,1,Concrete (cast in place),Arch culvert,1952,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,6 - Satisfactory,SPC,1449
S,Fair,16912,26301200300000,FAYETTE,German Township,GERMAN TOWNSHIP,SR 3012,NORTH BRANCH BROWNS RUN,STATE HIGHWAY AGENCY,43,1161,1,Steel,I beams,1953,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,1449
S,Fair,16913,26301201401851,FAYETTE,Georges Township,GEORGES TOWNSHIP,SR 3012,YORK RUN,STATE HIGHWAY AGENCY,48,2088,1,Prestressed precast concrete (P/S),Box beam - adj,1965,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,1941
S,Fair,16914,26301300600542,FAYETTE,German Township,GERMAN TOWNSHIP,SR 3013,SOUTH BRANCH BROWNS RUN,STATE HIGHWAY AGENCY,18,612,1,Concrete (cast in place),Slab (solid),1950,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,6 - Satisfactory,N - Not applicable.,SPC,790
S,Fair,16917,26301300801529,FAYETTE,German Township,GERMAN TOWNSHIP,SR 3013,PURITAN RUN,STATE HIGHWAY AGENCY,19,522.5,1,Concrete (precast),Box beam - adj,1952,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,573
S,Fair,16918,26301301501077,FAYETTE,German Township,GERMAN TOWNSHIP,SR 3013,BRANCH OF MIDDLE RUN,STATE HIGHWAY AGENCY,10,360,1,Steel,Pipe culvert,1962,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,6 - Satisfactory,SPC,136
S,Fair,16919,26301301600000,FAYETTE,German Township,GERMAN TOWNSHIP,SR 3013,MIDDLE RUN,STATE HIGHWAY AGENCY,26,468,1,Steel,Pipe-arch culvert,1962,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,5 - Fair,SPC,136
S,Fair,16931,26301301901537,FAYETTE,German Township,GERMAN TOWNSHIP,SR 3013,MIDDLE RUN,STATE HIGHWAY AGENCY,14,411.6,1,Concrete (cast in place),Arch deck - closed,1925,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,5 - Fair,5 - Fair,N - Not applicable.,SPC,192
S,Fair,16934,26301400300804,FAYETTE,Fairchance Borough,FAIRCHANCE BOROUGH,SR 3014,MUDDY RUN,STATE HIGHWAY AGENCY,23,807.3,1,Steel,I beams,1937,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,2655
S,Fair,16935,26301500200000,FAYETTE,Georges Township,GEORGES TOWNSHIP,SR 3015,MUDDY RUN,STATE HIGHWAY AGENCY,28,792.4,1,Prestressed precast concrete (P/S),Box beam - adj,1929,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,8 - Very Good,6 - Satisfactory,N - Not applicable.,SPC,1088
S,Fair,16936,26301500400440,FAYETTE,Georges Township,GEORGES TOWNSHIP,SR 3015,YORK RUN,STATE HIGHWAY AGENCY,11,297,1,Concrete (cast in place),Slab (solid),1941,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,978
S,Fair,16943,26302300902113,FAYETTE,Menallen Township,MENALLEN TOWNSHIP,SR 3023,SALTLICK RUN,STATE HIGHWAY AGENCY,34,1003,1,Steel,I beams,1938,POSTED FOR LOAD,19,26,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,667
S,Fair,16944,26302500101783,FAYETTE,Georges Township,GEORGES TOWNSHIP,SR 3025,YORK RUN,STATE HIGHWAY AGENCY,35,910,1,Concrete encased steel,I beams,1931,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,5 - Fair,N - Not applicable.,SPC,505
S,Fair,16945,26302700101357,FAYETTE,Fairchance Borough,FAIRCHANCE BOROUGH,SR 3027,GEORGE CREEK,STATE HIGHWAY AGENCY,23,954.5,1,Steel,I beams,1905,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,5 - Fair,N - Not applicable.,SPC,3711
S,Fair,16946,26302700141088,FAYETTE,Fairchance Borough,FAIRCHANCE BOROUGH,SR 3027,BRANCH OF GEORGE CREEK,STATE HIGHWAY AGENCY,18,579.6,1,Steel,I beams,1973,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,3711
S,Fair,16947,26302700142253,FAYETTE,Georges Township,FAIRCHANCE BOROUGH,SR 3027,GEORGE CREEK,STATE HIGHWAY AGENCY,25,655,2,Concrete (cast in place),T-beams,1905,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,5 - Fair,N - Not applicable.,SPC,3711
S,Fair,16948,26302700500863,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 3027,REDSTONE CREEK,STATE HIGHWAY AGENCY,18,570.6,1,Concrete (cast in place),Box culvert,1983,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,6 - Satisfactory,SPC,3711
S,Fair,16949,26302700601313,FAYETTE,South Union Township,SOUTH UNION TOWNSHIP,SR 3027,SR 0040,STATE HIGHWAY AGENCY,167,6095.5,1,Steel,I-welded beams,1992,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,6 - Satisfactory,N - Not applicable.,SPC,4405
S,Fair,16951,26302900101119,FAYETTE,Georges Township,GEORGES TOWNSHIP,SR 3029,GEORGE CREEK,STATE HIGHWAY AGENCY,50,1600,1,Prestressed precast concrete (P/S),Box beam - adj,1979,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,5064
S,Fair,16953,26400100400786,FAYETTE,Luzerne Township,LUZERNE TOWNSHIP,SR 4001,RUSH RUN,STATE HIGHWAY AGENCY,12,300,1,Concrete (cast in place),Arch culvert,1927,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,5 - Fair,SPC,213
S,Fair,16965,26400301400185,FAYETTE,Brownsville Township,BROWNSVILLE & JEFFERSON T,SR 4003,REDSTONE CREEK,STATE HIGHWAY AGENCY,156,5538,3,Prestressed precast concrete (P/S),Box beam - (spread),1962,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,2079
S,Fair,16967,26400302302295,FAYETTE,Washington Township,WASHINGTON TOWNSHIP,SR 4003,LITTLE REDSTONE CREEK,STATE HIGHWAY AGENCY,31,1410.5,1,Concrete (cast in place),Slab (solid),1968,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,2446
S,Fair,16970,26400500800000,FAYETTE,Jefferson Township,JEFFERSON TOWNSHIP,SR 4005,BR OF LITTLE REDSTONE CK,STATE HIGHWAY AGENCY,14,364,1,Concrete (precast),Box beam - adj,1952,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,6 - Satisfactory,5 - Fair,N - Not applicable.,SPC,281
S,Fair,16971,26400600300288,FAYETTE,Luzerne Township,LUZERNE & REDSTONE TWP.,SR 4006,LILLY RUN,STATE HIGHWAY AGENCY,39,1696.5,1,Concrete (cast in place),T-beams,1961,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,2708
S,Fair,16972,26400600500912,FAYETTE,Redstone Township,REDSTONE TOWNSHIP,SR 4006,BRANCH OF DUNLAP CREEK,STATE HIGHWAY AGENCY,16,448,1,Concrete (cast in place),Box culvert,1961,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,6 - Satisfactory,SPC,2623
S,Fair,16973,26400600601564,FAYETTE,Redstone Township,REDSTONE & MENALLEN TWPS.,SR 4006,DUNLAP CREEK,STATE HIGHWAY AGENCY,81,3523.5,1,Steel,I beams,1961,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,5 - Fair,N - Not applicable.,SPC,3981
S,Fair,16976,26400601200000,FAYETTE,Menallen Township,MENALLEN TOWNSHIP,SR 4006,DUNLAP CREEK,STATE HIGHWAY AGENCY,15,375,1,Concrete (cast in place),Slab (solid),1921,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,5 - Fair,5 - Fair,N - Not applicable.,SPC,5747
S,Fair,16977,26400601600000,FAYETTE,"Menallen Township, South Union Township",MENALLEN & S. UNION TWPS.,SR 4006,JENNINGS RUN,STATE HIGHWAY AGENCY,37,1343.1,1,Prestressed precast concrete (P/S),Box beam - adj,1985,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,7 - Good,7 - Good,N - Not applicable.,SPC,5861
S,Fair,16980,26400800101390,FAYETTE,Redstone Township,REDSTONE TOWNSHIP,SR 4008,FOURMILE RUN,STATE HIGHWAY AGENCY,27,891,1,Steel,I beams,1942,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,1443
S,Fair,16982,26400800401813,FAYETTE,Redstone Township,REDSTONE TOWNSHIP,SR 4008,BRANCH OF DUNLAP CREEK,STATE HIGHWAY AGENCY,27,1026,1,Prestressed precast concrete (P/S),Box beam - adj,1960,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,8 - Very Good,6 - Satisfactory,N - Not applicable.,SPC,1414
S,Fair,16984,26401001242867,FAYETTE,"Franklin Township, Menallen Township",FRANKLIN TOWNSHIP,SR 4010,REDSTONE CREEK,STATE HIGHWAY AGENCY,94,2726,2,Steel,I beams,1954,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,6 - Satisfactory,7 - Good,N - Not applicable.,SPC,739
S,Fair,16987,26401100300000,FAYETTE,Jefferson Township,JEFFERSON TOWNSHIP,SR 4011,BRANCH OF WASHWATER RUN,STATE HIGHWAY AGENCY,13,564.2,1,Concrete encased steel,I beams,1925,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,5 - Fair,5 - Fair,N - Not applicable.,SPC,579
S,Fair,16988,26401300402759,FAYETTE,Franklin Township,FRANKLIN TOWNSHIP,SR 4013,BOLDEN RUN,STATE HIGHWAY AGENCY,19,646,1,Concrete (cast in place),Slab (solid),1960,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,6 - Satisfactory,N - Not applicable.,SPC,62
S,Fair,16989,26401400500000,FAYETTE,Menallen Township,MENALLEN TOWNSHIP,SR 4014,BRANCH OF ALLEN RUN,STATE HIGHWAY AGENCY,11,330,1,Concrete (cast in place),Slab (solid),1937,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,336
S,Fair,16994,26401700700770,FAYETTE,Perryopolis Borough,PERRYOPOLIS BOROUGH,SR 4017,WASHINGTON RUN,STATE HIGHWAY AGENCY,43,1075,1,Steel,I beams,1940,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,423
S,Fair,16996,26401900300000,FAYETTE,Washington Township,WASHINGTON TOWNSHIP,SR 4019,BR OF LITTLE REDSTONE CK,STATE HIGHWAY AGENCY,14,336,1,Concrete (cast in place),Slab (solid),1911,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,6 - Satisfactory,5 - Fair,6 - Satisfactory,SPC,189
S,Fair,16997,26401900502328,FAYETTE,Washington Township,WASHINGTON TOWNSHIP,SR 4019,MILL RUN,STATE HIGHWAY AGENCY,12,301.2,1,Concrete (cast in place),Slab (solid),1934,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,5 - Fair,N - Not applicable.,SPC,316
S,Fair,16999,26402001802161,FAYETTE,Luzerne Township,REDSTONE & LUZERNE TWPS.,SR 4020,DUNLAP CREEK,STATE HIGHWAY AGENCY,53,1908,1,Concrete (cast in place),T-beams,1952,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,5 - Fair,5 - Fair,N - Not applicable.,SPC,822
S,Fair,17016,26402600601713,FAYETTE,"Franklin Township, Redstone Township",REDSTONE TOWNSHIP,SR 4026,REDSTONE CREEK,STATE HIGHWAY AGENCY,98,2450,2,Steel,I beams,1937,POSTED FOR LOAD,23,27,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,254
S,Fair,17017,26402700100222,FAYETTE,Jefferson Township,JEFFERSON TOWNSHIP,SR 4027,BR OF LITTLE REDSTONE CK,STATE HIGHWAY AGENCY,9,153,1,Steel,Pipe culvert,1965,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,N - Not applicable.,N - Not applicable.,6 - Satisfactory,SPC,360
S,Fair,17019,26402700202181,FAYETTE,Jefferson Township,JEFFERSON TOWNSHIP,SR 4027,LITTLE REDSTONE CREEK,STATE HIGHWAY AGENCY,49,1631.7,1,Concrete (cast in place),T-beams,1942,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,360
S,Fair,17020,26402800502097,FAYETTE,Redstone Township,REDSTONE TOWNSHIP,SR 4028,COLVIN RUN,STATE HIGHWAY AGENCY,31,1410.5,1,Concrete (cast in place),Slab (solid),1969,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,2418
S,Fair,17024,26403000100268,FAYETTE,Franklin Township,FRANKLIN TOWNSHIP,SR 4030,SMOCK RESERVOIR,STATE HIGHWAY AGENCY,18,468,1,Prestressed precast concrete (P/S),Box beam - adj,1956,"OPEN, NO RESTRICTION",N/A,N/A,N - Not applicable.,5 - Fair,5 - Fair,N - Not applicable.,SPC,301
S,Fair,17025,26403000300988,FAYETTE,Franklin Township,FRANKLIN TOWNSHIP,SR 4030,BRANCH OF ALLEN RUN,STATE HIGHWAY AGENCY,17,459,1,Concrete (cast in place),Slab (solid),1953,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,5 - Fair,N - Not applicable.,SPC,301
S,Fair,17026,26403200100256,FAYETTE,"Franklin Township, Menallen Township",MENALLEN & FRANKLIN TWP.,SR 4032,REDSTONE CREEK,STATE HIGHWAY AGENCY,126,4069.8,2,Prestressed precast concrete (P/S),Box beam - adj,1988,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,723
S,Fair,17028,26403200600000,FAYETTE,Franklin Township,FRANKLIN TOWNSHIP,SR 4032,BRANCH OF BOLDEN RUN,STATE HIGHWAY AGENCY,14,364,1,Concrete (cast in place),Slab (solid),1940,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,106
S,Fair,17035,26403601200759,FAYETTE,Jefferson Township,JEFFERSON TOWNSHIP,SR 4036,LITTLE REDSTONE CREEK,STATE HIGHWAY AGENCY,29,701.8,1,Steel,I beams,1938,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,5 - Fair,N - Not applicable.,SPC,569
S,Fair,17038,26403800401417,FAYETTE,Perryopolis Borough,PERRYOPOLIS BOROUGH,SR 4038,BRANCH OF WASHINGTON RUN,STATE HIGHWAY AGENCY,31,775,1,Steel,I beams,1939,POSTED FOR LOAD,30,40,6 - Satisfactory,5 - Fair,7 - Good,N - Not applicable.,SPC,520
S,Fair,17039,26403800900000,FAYETTE,Perryopolis Borough,PERRYOPOLIS BOROUGH,SR 4038,WASHINGTON RUN,STATE HIGHWAY AGENCY,31,1286.5,1,Concrete (cast in place),Slab (solid),1960,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,7 - Good,6 - Satisfactory,N - Not applicable.,SPC,997
S,Fair,17040,26403801001490,FAYETTE,Perry Township,PERRY TOWNSHIP,SR 4038,WASHINGTON RUN,STATE HIGHWAY AGENCY,59,843.7,1,Steel,I-riveted beams,1899,"OPEN, NO RESTRICTION",N/A,N/A,8 - Very Good,5 - Fair,5 - Fair,N - Not applicable.,SPC,997
S,Fair,17044,26404000100866,FAYETTE,Fayette City Borough,FAYETTE CITY BOROUGH,SR 4040,LAMB LICK RUN,STATE HIGHWAY AGENCY,18,347.4,1,Concrete encased steel,I beams,1941,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,319
S,Fair,17046,26404000200000,FAYETTE,Washington Township,WASHINGTON TOWNSHIP,SR 4040,LAMB LICK RUN,STATE HIGHWAY AGENCY,23,529,1,Steel,I beams,1941,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,5 - Fair,6 - Satisfactory,N - Not applicable.,SPC,142
S,Fair,17047,26404000200487,FAYETTE,Washington Township,WASHINGTON TOWNSHIP,SR 4040,LAMB LICK RUN,STATE HIGHWAY AGENCY,13,234,1,Concrete (cast in place),Slab (solid),1941,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,5 - Fair,N - Not applicable.,SPC,142
S,Fair,17048,26404000200864,FAYETTE,Washington Township,WASHINGTON TOWNSHIP,SR 4040,LAMB LICK RUN,STATE HIGHWAY AGENCY,23,529,1,Steel,I beams,1941,"OPEN, NO RESTRICTION",N/A,N/A,6 - Satisfactory,6 - Satisfactory,5 - Fair,N - Not applicable.,SPC,142
S,Fair,17058,26204000300249,FAYETTE,Uniontown City,CITY OF UNIONTOWN,SR 2040; US 40 BUS,COAL LICK RUN,STATE HIGHWAY AGENCY,31,1550,1,Concrete (cast in place),T-beams,1942,"OPEN, NO RESTRICTION",N/A,N/A,5 - Fair,5 - Fair,5 - Fair,N - Not applicable.,SPC,14141
S,Fair,17060,26204000400202,FAYETTE,Uniontown City,CITY OF UNIONTOWN,SR 2040; US 40 BUS,REDSTONE CREEK,STATE HIGHWAY AGENCY,50,2900,1,Steel,I beams,1940,"OPEN, NO RESTRICTION",N/A,N/A,7 - Good,6 - Satisfactory,6 - Satisfactory,N - Not applicable.,SPC,10132
